component,strategy,run,seed,order,component_id,score,score_metric
node,random,19,20360924,1069,519,,random
node,random,19,20360924,1070,947,,random
node,random,19,20360924,1071,1381,,random
node,random,19,20360924,1072,1035,,random
node,random,19,20360924,1073,108,,random
node,random,19,20360924,1074,1128,,random
node,random,19,20360924,1075,1008,,random
node,random,19,20360924,1076,1025,,random
node,random,19,20360924,1077,913,,random
node,random,19,20360924,1078,254,,random
node,random,19,20360924,1079,927,,random
node,random,19,20360924,1080,1119,,random
node,random,19,20360924,1081,74,,random
node,random,19,20360924,1082,1197,,random
node,random,19,20360924,1083,248,,random
node,random,19,20360924,1084,711,,random
node,random,19,20360924,1085,1658,,random
node,random,19,20360924,1086,985,,random
node,random,19,20360924,1087,794,,random
node,random,19,20360924,1088,268,,random
node,random,19,20360924,1089,1054,,random
node,random,19,20360924,1090,1391,,random
node,random,19,20360924,1091,1013,,random
node,random,19,20360924,1092,814,,random
node,random,19,20360924,1093,196,,random
node,random,19,20360924,1094,332,,random
node,random,19,20360924,1095,438,,random
node,random,19,20360924,1096,1697,,random
node,random,19,20360924,1097,1701,,random
node,random,19,20360924,1098,1537,,random
node,random,19,20360924,1099,687,,random
node,random,19,20360924,1100,752,,random
node,random,19,20360924,1101,561,,random
node,random,19,20360924,1102,774,,random
node,random,19,20360924,1103,91,,random
node,random,19,20360924,1104,1022,,random
node,random,19,20360924,1105,493,,random
node,random,19,20360924,1106,200,,random
node,random,19,20360924,1107,1493,,random
node,random,19,20360924,1108,1711,,random
node,random,19,20360924,1109,729,,random
node,random,19,20360924,1110,1030,,random
node,random,19,20360924,1111,1366,,random
node,random,19,20360924,1112,16,,random
node,random,19,20360924,1113,1362,,random
node,random,19,20360924,1114,111,,random
node,random,19,20360924,1115,478,,random
node,random,19,20360924,1116,416,,random
node,random,19,20360924,1117,312,,random
node,random,19,20360924,1118,427,,random
node,random,19,20360924,1119,181,,random
node,random,19,20360924,1120,852,,random
node,random,19,20360924,1121,883,,random
node,random,19,20360924,1122,538,,random
node,random,19,20360924,1123,919,,random
node,random,19,20360924,1124,163,,random
node,random,19,20360924,1125,1191,,random
node,random,19,20360924,1126,499,,random
node,random,19,20360924,1127,598,,random
node,random,19,20360924,1128,1027,,random
node,random,19,20360924,1129,899,,random
node,random,19,20360924,1130,901,,random
node,random,19,20360924,1131,1219,,random
node,random,19,20360924,1132,1599,,random
node,random,19,20360924,1133,658,,random
node,random,19,20360924,1134,1307,,random
node,random,19,20360924,1135,1511,,random
node,random,19,20360924,1136,1294,,random
node,random,19,20360924,1137,274,,random
node,random,19,20360924,1138,203,,random
node,random,19,20360924,1139,1496,,random
node,random,19,20360924,1140,770,,random
node,random,19,20360924,1141,1624,,random
node,random,19,20360924,1142,1009,,random
node,random,19,20360924,1143,787,,random
node,random,19,20360924,1144,1494,,random
node,random,19,20360924,1145,1310,,random
node,random,19,20360924,1146,1596,,random
node,random,19,20360924,1147,960,,random
node,random,19,20360924,1148,1625,,random
node,random,19,20360924,1149,1115,,random
node,random,19,20360924,1150,1092,,random
node,random,19,20360924,1151,597,,random
node,random,19,20360924,1152,1448,,random
node,random,19,20360924,1153,732,,random
node,random,19,20360924,1154,832,,random
node,random,19,20360924,1155,1079,,random
node,random,19,20360924,1156,1287,,random
node,random,19,20360924,1157,1,,random
node,random,19,20360924,1158,867,,random
node,random,19,20360924,1159,661,,random
node,random,19,20360924,1160,835,,random
node,random,19,20360924,1161,212,,random
node,random,19,20360924,1162,595,,random
node,random,19,20360924,1163,1652,,random
node,random,19,20360924,1164,945,,random
node,random,19,20360924,1165,1050,,random
node,random,19,20360924,1166,368,,random
node,random,19,20360924,1167,546,,random
node,random,19,20360924,1168,682,,random
node,random,19,20360924,1169,82,,random
node,random,19,20360924,1170,1001,,random
node,random,19,20360924,1171,1341,,random
node,random,19,20360924,1172,1443,,random
node,random,19,20360924,1173,1061,,random
node,random,19,20360924,1174,123,,random
node,random,19,20360924,1175,1634,,random
node,random,19,20360924,1176,334,,random
node,random,19,20360924,1177,910,,random
node,random,19,20360924,1178,795,,random
node,random,19,20360924,1179,1693,,random
node,random,19,20360924,1180,78,,random
node,random,19,20360924,1181,1154,,random
node,random,19,20360924,1182,1509,,random
node,random,19,20360924,1183,209,,random
node,random,19,20360924,1184,381,,random
node,random,19,20360924,1185,151,,random
node,random,19,20360924,1186,1173,,random
node,random,19,20360924,1187,1163,,random
node,random,19,20360924,1188,1518,,random
node,random,19,20360924,1189,1728,,random
node,random,19,20360924,1190,325,,random
node,random,19,20360924,1191,472,,random
node,random,19,20360924,1192,759,,random
node,random,19,20360924,1193,633,,random
node,random,19,20360924,1194,1492,,random
node,random,19,20360924,1195,262,,random
node,random,19,20360924,1196,730,,random
node,random,19,20360924,1197,1410,,random
node,random,19,20360924,1198,1672,,random
node,random,19,20360924,1199,1298,,random
node,random,19,20360924,1200,703,,random
node,random,19,20360924,1201,242,,random
node,random,19,20360924,1202,263,,random
node,random,19,20360924,1203,154,,random
node,random,19,20360924,1204,56,,random
node,random,19,20360924,1205,121,,random
node,random,19,20360924,1206,920,,random
node,random,19,20360924,1207,129,,random
node,random,19,20360924,1208,128,,random
node,random,19,20360924,1209,1386,,random
node,random,19,20360924,1210,1574,,random
node,random,19,20360924,1211,1644,,random
node,random,19,20360924,1212,1320,,random
node,random,19,20360924,1213,69,,random
node,random,19,20360924,1214,12,,random
node,random,19,20360924,1215,457,,random
node,random,19,20360924,1216,1074,,random
node,random,19,20360924,1217,631,,random
node,random,19,20360924,1218,813,,random
node,random,19,20360924,1219,305,,random
node,random,19,20360924,1220,380,,random
node,random,19,20360924,1221,476,,random
node,random,19,20360924,1222,1217,,random
node,random,19,20360924,1223,244,,random
node,random,19,20360924,1224,462,,random
node,random,19,20360924,1225,526,,random
node,random,19,20360924,1226,391,,random
node,random,19,20360924,1227,1404,,random
node,random,19,20360924,1228,738,,random
node,random,19,20360924,1229,389,,random
node,random,19,20360924,1230,1368,,random
node,random,19,20360924,1231,255,,random
node,random,19,20360924,1232,1585,,random
node,random,19,20360924,1233,933,,random
node,random,19,20360924,1234,667,,random
node,random,19,20360924,1235,1044,,random
node,random,19,20360924,1236,967,,random
node,random,19,20360924,1237,480,,random
node,random,19,20360924,1238,862,,random
node,random,19,20360924,1239,1468,,random
node,random,19,20360924,1240,161,,random
node,random,19,20360924,1241,397,,random
node,random,19,20360924,1242,471,,random
node,random,19,20360924,1243,483,,random
node,random,19,20360924,1244,1240,,random
node,random,19,20360924,1245,251,,random
node,random,19,20360924,1246,1203,,random
node,random,19,20360924,1247,691,,random
node,random,19,20360924,1248,1387,,random
node,random,19,20360924,1249,54,,random
node,random,19,20360924,1250,790,,random
node,random,19,20360924,1251,528,,random
node,random,19,20360924,1252,830,,random
node,random,19,20360924,1253,195,,random
node,random,19,20360924,1254,1603,,random
node,random,19,20360924,1255,1214,,random
node,random,19,20360924,1256,125,,random
node,random,19,20360924,1257,104,,random
node,random,19,20360924,1258,972,,random
node,random,19,20360924,1259,45,,random
node,random,19,20360924,1260,1576,,random
node,random,19,20360924,1261,1476,,random
node,random,19,20360924,1262,173,,random
node,random,19,20360924,1263,201,,random
node,random,19,20360924,1264,955,,random
node,random,19,20360924,1265,579,,random
node,random,19,20360924,1266,997,,random
node,random,19,20360924,1267,1495,,random
node,random,19,20360924,1268,1159,,random
node,random,19,20360924,1269,147,,random
node,random,19,20360924,1270,1094,,random
node,random,19,20360924,1271,1592,,random
node,random,19,20360924,1272,1656,,random
node,random,19,20360924,1273,356,,random
node,random,19,20360924,1274,728,,random
node,random,19,20360924,1275,1477,,random
node,random,19,20360924,1276,1346,,random
node,random,19,20360924,1277,655,,random
node,random,19,20360924,1278,1060,,random
node,random,19,20360924,1279,856,,random
node,random,19,20360924,1280,5,,random
node,random,19,20360924,1281,731,,random
node,random,19,20360924,1282,264,,random
node,random,19,20360924,1283,1542,,random
node,random,19,20360924,1284,1034,,random
node,random,19,20360924,1285,884,,random
node,random,19,20360924,1286,1597,,random
node,random,19,20360924,1287,1478,,random
node,random,19,20360924,1288,1424,,random
node,random,19,20360924,1289,1411,,random
node,random,19,20360924,1290,452,,random
node,random,19,20360924,1291,992,,random
node,random,19,20360924,1292,1251,,random
node,random,19,20360924,1293,1682,,random
node,random,19,20360924,1294,1732,,random
node,random,19,20360924,1295,1449,,random
node,random,19,20360924,1296,214,,random
node,random,19,20360924,1297,65,,random
node,random,19,20360924,1298,566,,random
node,random,19,20360924,1299,724,,random
node,random,19,20360924,1300,1431,,random
node,random,19,20360924,1301,1095,,random
node,random,19,20360924,1302,911,,random
node,random,19,20360924,1303,375,,random
node,random,19,20360924,1304,90,,random
node,random,19,20360924,1305,1375,,random
node,random,19,20360924,1306,131,,random
node,random,19,20360924,1307,1172,,random
node,random,19,20360924,1308,793,,random
node,random,19,20360924,1309,1170,,random
node,random,19,20360924,1310,681,,random
node,random,19,20360924,1311,1723,,random
node,random,19,20360924,1312,1559,,random
node,random,19,20360924,1313,1208,,random
node,random,19,20360924,1314,1373,,random
node,random,19,20360924,1315,1165,,random
node,random,19,20360924,1316,1372,,random
node,random,19,20360924,1317,1382,,random
node,random,19,20360924,1318,898,,random
node,random,19,20360924,1319,1141,,random
node,random,19,20360924,1320,1465,,random
node,random,19,20360924,1321,1604,,random
node,random,19,20360924,1322,876,,random
node,random,19,20360924,1323,1062,,random
node,random,19,20360924,1324,1295,,random
node,random,19,20360924,1325,563,,random
node,random,19,20360924,1326,1507,,random
node,random,19,20360924,1327,1455,,random
node,random,19,20360924,1328,1089,,random
node,random,19,20360924,1329,398,,random
node,random,19,20360924,1330,488,,random
node,random,19,20360924,1331,1360,,random
node,random,19,20360924,1332,1223,,random
node,random,19,20360924,1333,1130,,random
node,random,19,20360924,1334,386,,random
node,random,19,20360924,1335,739,,random
node,random,19,20360924,1336,1388,,random
node,random,19,20360924,1337,1129,,random
node,random,19,20360924,1338,1136,,random
node,random,19,20360924,1339,1453,,random
node,random,19,20360924,1340,683,,random
node,random,19,20360924,1341,1692,,random
node,random,19,20360924,1342,636,,random
node,random,19,20360924,1343,390,,random
node,random,19,20360924,1344,174,,random
node,random,19,20360924,1345,1178,,random
node,random,19,20360924,1346,1461,,random
node,random,19,20360924,1347,826,,random
node,random,19,20360924,1348,664,,random
node,random,19,20360924,1349,97,,random
node,random,19,20360924,1350,600,,random
node,random,19,20360924,1351,282,,random
node,random,19,20360924,1352,1406,,random
node,random,19,20360924,1353,501,,random
node,random,19,20360924,1354,1244,,random
node,random,19,20360924,1355,430,,random
node,random,19,20360924,1356,957,,random
node,random,19,20360924,1357,1447,,random
node,random,19,20360924,1358,1179,,random
node,random,19,20360924,1359,96,,random
node,random,19,20360924,1360,486,,random
node,random,19,20360924,1361,1708,,random
node,random,19,20360924,1362,1176,,random
node,random,19,20360924,1363,1072,,random
node,random,19,20360924,1364,336,,random
node,random,19,20360924,1365,1467,,random
node,random,19,20360924,1366,107,,random
node,random,19,20360924,1367,1573,,random
node,random,19,20360924,1368,1076,,random
node,random,19,20360924,1369,1695,,random
node,random,19,20360924,1370,1010,,random
node,random,19,20360924,1371,138,,random
node,random,19,20360924,1372,1661,,random
node,random,19,20360924,1373,1140,,random
node,random,19,20360924,1374,1593,,random
node,random,19,20360924,1375,962,,random
node,random,19,20360924,1376,1073,,random
